line,id,source_file,type,course_code,decision,issues,question,answer
391,IR-MP-ARC6113-026,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,ARC6113,keep,,What is CLO 3 for ARC6113?,CLO 3 for ARC6113 Computer and Programming: Apply the techniques used to process text files in computer programs.
392,IR-MP-ARC6113-027,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,ARC6113,keep,,What is CLO 4 for ARC6113?,CLO 4 for ARC6113 Computer and Programming: Design complete and properly structured programs.
393,IR-MP-ARC6113-028,intelligent_robotics_qa_pairs.jsonl,subject_source,ARC6113,keep,,What sources were used for ARC6113 Computer and Programming?,ARC6113 Computer and Programming uses source structure BSc-IR-March-2026-T2610.pdf and source detail Subject Code all.docx.
394,IR-MP-ARC6113-029,intelligent_robotics_qa_pairs.jsonl,subject_notes,ARC6113,keep,,What notes are listed for ARC6113 Computer and Programming?,Notes for ARC6113 Computer and Programming: None specified.
395,IR-MP-ARC6113-030,intelligent_robotics_qa_pairs.jsonl,subject_full_outline,ARC6113,keep,,Show the full subject outline for ARC6113 Computer and Programming.,"Subject Code: ARC6113

Title: Computer and Programming

Category: core

Group: technical

Year: 1

Trimester: 2

Intake Cycle Label: July/August 2026

Credit Hours: 3

Contact Hours: 44 hours (lectures, tutorials and laboratory experiments)

Pre-Requisite: None shown in structure

Objective:
To introduce students to computing and teach them basic programming skills.

Assessment:
- Test/Quiz: 20%
- Assignment: 30%
- Final Examination: 50%

Laboratory:
Supervised tutorials done in many computer labs, including Multimedia Design Lab, Multimedia Computing Lab, etc.

Course Contents:
- Overview of computer programming
- Variables, operators, and expressions
- Program control
- Arrays, pointers, and strings
- Functions and procedures
- Structures
- File operations

Course Learning Outcomes:
- Demonstrate the use of arrays, pointers, characters and strings, formatted input/output, and other data structures in computer programs.
- Construct self-defined functions in computer programs.
- Apply the techniques used to process text files in computer programs.
- Design complete and properly structured programs.

Source Structure: BSc-IR-March-2026-T2610.pdf

Source Detail: Subject Code all.docx"
396,IR-MP-ARC6113-031,intelligent_robotics_qa_pairs.jsonl,subject_study_scope,ARC6113,keep,,What should a student know from ARC6113 Computer and Programming?,"ARC6113 Computer and Programming objective: To introduce students to computing and teach them basic programming skills. Key contents: Overview of computer programming; Variables, operators, and expressions; Program control; Arrays, pointers, and strings; Functions and procedures; Structures; File operations Learning outcomes: Demonstrate the use of arrays, pointers, characters and strings, formatted input/output, and other data structures in computer programs.; Construct self-defined functions in computer programs.; Apply the techniques used to process text files in computer programs.; Design complete and properly structured programs."
397,IR-MP-ARE6123-001,intelligent_robotics_qa_pairs.jsonl,subject_overview,ARE6123,keep,duplicate_question,What is ARE6123 Digital Design about?,ARE6123 Digital Design is a core subject in the technical group. Objective: To provide a basic understanding of the basics of logic circuits and their applications in digital system.
398,IR-MP-ARE6123-002,intelligent_robotics_qa_pairs.jsonl,subject_code_to_name,ARE6123,keep,,What is the title of ARE6123?,ARE6123 is Digital Design.
399,IR-MP-ARE6123-003,intelligent_robotics_qa_pairs.jsonl,subject_name_to_code,ARE6123,keep,,What is the subject code for Digital Design?,The subject code for Digital Design is ARE6123.
400,IR-MP-ARE6123-004,intelligent_robotics_qa_pairs.jsonl,subject_aliases,ARE6123,keep,,What aliases are listed for ARE6123 Digital Design?,Aliases for ARE6123 Digital Design: No aliases are listed.
401,IR-MP-ARE6123-005,intelligent_robotics_qa_pairs.jsonl,subject_placement,ARE6123,keep,,When is ARE6123 Digital Design placed in the Intelligent Robotics plan?,"ARE6123 Digital Design is listed in Year 1, Trimester 3, intake cycle October/November 2026."
402,IR-MP-ARE6123-006,intelligent_robotics_qa_pairs.jsonl,subject_credits,ARE6123,review,repeated_answer_template,How many credit hours is ARE6123?,ARE6123 Digital Design carries 3 credit hour(s).
403,IR-MP-ARE6123-007,intelligent_robotics_qa_pairs.jsonl,subject_contact_hours,ARE6123,keep,,What are the contact hours for ARE6123?,"ARE6123 Digital Design contact hours: 47 hours (lectures, tutorials & laboratory experiments)."
404,IR-MP-ARE6123-008,intelligent_robotics_qa_pairs.jsonl,subject_prerequisite,ARE6123,keep,,What prerequisite does Master&Plan list for ARE6123 Digital Design?,Prerequisite for ARE6123 Digital Design: None shown in structure
405,IR-MP-ARE6123-009,intelligent_robotics_qa_pairs.jsonl,subject_objective,ARE6123,keep,,What is the objective of ARE6123 Digital Design?,To provide a basic understanding of the basics of logic circuits and their applications in digital system.
406,IR-MP-ARE6123-010,intelligent_robotics_qa_pairs.jsonl,subject_assessment,ARE6123,review,repeated_answer_template,How is ARE6123 Digital Design assessed?,Lab: 10%; Assignment: 15%; Test/Quiz: 15%; Final Examination: 60%.
407,IR-MP-ARE6123-011,intelligent_robotics_qa_pairs.jsonl,subject_assessment_item,ARE6123,keep,,What is assessment item 1 for ARE6123?,"Assessment item 1 for ARE6123 Digital Design: Lab, 10%."
408,IR-MP-ARE6123-012,intelligent_robotics_qa_pairs.jsonl,subject_assessment_item,ARE6123,keep,,What is assessment item 2 for ARE6123?,"Assessment item 2 for ARE6123 Digital Design: Assignment, 15%."
409,IR-MP-ARE6123-013,intelligent_robotics_qa_pairs.jsonl,subject_assessment_item,ARE6123,keep,,What is assessment item 3 for ARE6123?,"Assessment item 3 for ARE6123 Digital Design: Test/Quiz, 15%."
410,IR-MP-ARE6123-014,intelligent_robotics_qa_pairs.jsonl,subject_assessment_item,ARE6123,keep,,What is assessment item 4 for ARE6123?,"Assessment item 4 for ARE6123 Digital Design: Final Examination, 60%."
411,IR-MP-ARE6123-015,intelligent_robotics_qa_pairs.jsonl,subject_laboratory,ARE6123,keep,,Does ARE6123 Digital Design have laboratory work?,Laboratory for ARE6123 Digital Design: DL1: Logic Gates And Their Applications; DL2: Flip-flop And Their Applications
412,IR-MP-ARE6123-016,intelligent_robotics_qa_pairs.jsonl,subject_laboratory_item,ARE6123,keep,,What is lab item 1 for ARE6123?,Lab item 1 for ARE6123 Digital Design: DL1: Logic Gates And Their Applications.
413,IR-MP-ARE6123-017,intelligent_robotics_qa_pairs.jsonl,subject_laboratory_item,ARE6123,keep,,What is lab item 2 for ARE6123?,Lab item 2 for ARE6123 Digital Design: DL2: Flip-flop And Their Applications.
414,IR-MP-ARE6123-018,intelligent_robotics_qa_pairs.jsonl,subject_topics,ARE6123,keep,,What topics are covered in ARE6123 Digital Design?,Course contents for ARE6123 Digital Design: Introduction; Number systems and codes; Algebraic methods for analysis and synthesis of logic circuits; Simplification of switching functions; Introduction to sequential logic; Modular combinational logic
415,IR-MP-ARE6123-019,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,ARE6123,keep,,What is topic 1 in ARE6123?,Topic 1 in ARE6123 Digital Design: Introduction.
416,IR-MP-ARE6123-020,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,ARE6123,keep,,What is topic 2 in ARE6123?,Topic 2 in ARE6123 Digital Design: Number systems and codes.
417,IR-MP-ARE6123-021,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,ARE6123,keep,,What is topic 3 in ARE6123?,Topic 3 in ARE6123 Digital Design: Algebraic methods for analysis and synthesis of logic circuits.
418,IR-MP-ARE6123-022,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,ARE6123,keep,,What is topic 4 in ARE6123?,Topic 4 in ARE6123 Digital Design: Simplification of switching functions.
419,IR-MP-ARE6123-023,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,ARE6123,keep,,What is topic 5 in ARE6123?,Topic 5 in ARE6123 Digital Design: Introduction to sequential logic.
420,IR-MP-ARE6123-024,intelligent_robotics_qa_pairs.jsonl,subject_topic_item,ARE6123,keep,,What is topic 6 in ARE6123?,Topic 6 in ARE6123 Digital Design: Modular combinational logic.
421,IR-MP-ARE6123-025,intelligent_robotics_qa_pairs.jsonl,subject_clos,ARE6123,keep,,What are the course learning outcomes for ARE6123 Digital Design?,"Course learning outcomes for ARE6123 Digital Design: Distinguish the analog and digital systems, apply positional notations, number systems and computer codes in digital systems.; Use Boolean algebra, the Karnaugh maps and Quine-McCluskey tabular methods to simplify and design logic circuits.; Apply the concepts of sequential logic and memory devices in digital systems.; Design modular combinational circuits using encoders, decoders, multiplexers and demultiplexers."
422,IR-MP-ARE6123-026,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,ARE6123,keep,,What is CLO 1 for ARE6123?,"CLO 1 for ARE6123 Digital Design: Distinguish the analog and digital systems, apply positional notations, number systems and computer codes in digital systems."
423,IR-MP-ARE6123-027,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,ARE6123,keep,,What is CLO 2 for ARE6123?,"CLO 2 for ARE6123 Digital Design: Use Boolean algebra, the Karnaugh maps and Quine-McCluskey tabular methods to simplify and design logic circuits."
424,IR-MP-ARE6123-028,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,ARE6123,keep,,What is CLO 3 for ARE6123?,CLO 3 for ARE6123 Digital Design: Apply the concepts of sequential logic and memory devices in digital systems.
425,IR-MP-ARE6123-029,intelligent_robotics_qa_pairs.jsonl,subject_clo_item,ARE6123,keep,,What is CLO 4 for ARE6123?,"CLO 4 for ARE6123 Digital Design: Design modular combinational circuits using encoders, decoders, multiplexers and demultiplexers."
426,IR-MP-ARE6123-030,intelligent_robotics_qa_pairs.jsonl,subject_source,ARE6123,keep,,What sources were used for ARE6123 Digital Design?,ARE6123 Digital Design uses source structure BSc-IR-March-2026-T2610.pdf and source detail Subject Code all.docx.
427,IR-MP-ARE6123-031,intelligent_robotics_qa_pairs.jsonl,subject_notes,ARE6123,keep,,What notes are listed for ARE6123 Digital Design?,Notes for ARE6123 Digital Design: None specified.
428,IR-MP-ARE6123-032,intelligent_robotics_qa_pairs.jsonl,subject_full_outline,ARE6123,keep,,Show the full subject outline for ARE6123 Digital Design.,"Subject Code: ARE6123

Title: Digital Design

Category: core

Group: technical

Year: 1

Trimester: 3

Intake Cycle Label: October/November 2026

Credit Hours: 3

Contact Hours: 47 hours (lectures, tutorials & laboratory experiments)

Pre-Requisite: None shown in structure

Objective:
To provide a basic understanding of the basics of logic circuits and their applications in digital system.

Assessment:
- Lab: 10%
- Assignment: 15%
- Test/Quiz: 15%
- Final Examination: 60%

Laboratory:
- DL1: Logic Gates And Their Applications
- DL2: Flip-flop And Their Applications

Course Contents:
- Introduction
- Number systems and codes
- Algebraic methods for analysis and synthesis of logic circuits
- Simplification of switching functions
- Introduction to sequential logic
- Modular combinational logic

Course Learning Outcomes:
- Distinguish the analog and digital systems, apply positional notations, number systems and computer codes in digital systems.
- Use Boolean algebra, the Karnaugh maps and Quine-McCluskey tabular methods to simplify and design logic circuits.
- Apply the concepts of sequential logic and memory devices in digital systems.
- Design modular combinational circuits using encoders, decoders, multiplexers and demultiplexers.

Source Structure: BSc-IR-March-2026-T2610.pdf

Source Detail: Subject Code all.docx"
429,IR-MP-ARE6123-033,intelligent_robotics_qa_pairs.jsonl,subject_study_scope,ARE6123,keep,,What should a student know from ARE6123 Digital Design?,"ARE6123 Digital Design objective: To provide a basic understanding of the basics of logic circuits and their applications in digital system. Key contents: Introduction; Number systems and codes; Algebraic methods for analysis and synthesis of logic circuits; Simplification of switching functions; Introduction to sequential logic; Modular combinational logic Learning outcomes: Distinguish the analog and digital systems, apply positional notations, number systems and computer codes in digital systems.; Use Boolean algebra, the Karnaugh maps and Quine-McCluskey tabular methods to simplify and design logic circuits.; Apply the concepts of sequential logic and memory devices in digital systems.; Design modular combinational circuits using encoders, decoders, multiplexers and demultiplexers."
430,IR-MP-ARE6133-001,intelligent_robotics_qa_pairs.jsonl,subject_overview,ARE6133,keep,duplicate_question,What is ARE6133 Analog Electronics about?,ARE6133 Analog Electronics is a core subject in the technical group. Objective: To introduce the design and analysis of analog circuits using operational amplifiers.
431,IR-MP-ARE6133-002,intelligent_robotics_qa_pairs.jsonl,subject_code_to_name,ARE6133,keep,,What is the title of ARE6133?,ARE6133 is Analog Electronics.
432,IR-MP-ARE6133-003,intelligent_robotics_qa_pairs.jsonl,subject_name_to_code,ARE6133,keep,,What is the subject code for Analog Electronics?,The subject code for Analog Electronics is ARE6133.
433,IR-MP-ARE6133-004,intelligent_robotics_qa_pairs.jsonl,subject_aliases,ARE6133,keep,,What aliases are listed for ARE6133 Analog Electronics?,Aliases for ARE6133 Analog Electronics: No aliases are listed.
434,IR-MP-ARE6133-005,intelligent_robotics_qa_pairs.jsonl,subject_placement,ARE6133,keep,,When is ARE6133 Analog Electronics placed in the Intelligent Robotics plan?,"ARE6133 Analog Electronics is listed in Year 1, Trimester 2, intake cycle July/August 2026."
435,IR-MP-ARE6133-006,intelligent_robotics_qa_pairs.jsonl,subject_credits,ARE6133,review,repeated_answer_template,How many credit hours is ARE6133?,ARE6133 Analog Electronics carries 3 credit hour(s).
436,IR-MP-ARE6133-007,intelligent_robotics_qa_pairs.jsonl,subject_contact_hours,ARE6133,keep,,What are the contact hours for ARE6133?,"ARE6133 Analog Electronics contact hours: 47 hours (lectures, tutorials & laboratory experiments)."
437,IR-MP-ARE6133-008,intelligent_robotics_qa_pairs.jsonl,subject_prerequisite,ARE6133,keep,,What prerequisite does Master&Plan list for ARE6133 Analog Electronics?,Prerequisite for ARE6133 Analog Electronics: None shown in structure
